id_rodada,ano,uf,instituto,periodo_campo,candidato_rotulo,percentual,formato_inferido,formato_confirmado,fonte_primaria_confirmada,publicado_em,url
2010-PR-046,2010,PR,Datafolha,13-14/09,Piva (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Valmor (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Sargento QE Pedroso (PRTB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Roberto Requião (PMDB),47.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Gleisi Hoffman (PT),41.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Gustavo Fruet (PSDB),22.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Ricardo Barros (PP),16.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Sargento Jensen (PRTB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Gilberto (PSB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Rubens Hering (PV),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Piva (Psol),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Valmor (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Irineu Fritz (PT do B),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-047,2010,PR,Datafolha,08-09/09,Sargento QE Pedroso (PRTB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Roberto Requião (PMDB),50.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Gleisi Hoffman (PT),47.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Gustavo Fruet (PSDB),21.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Ricardo Barros (PP),15.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Gilberto (PSB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Rubens Hering (PV),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Piva (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-048,2010,PR,Ibope,06-08/09,Valmor (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Humberto Costa (PT),50.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Armando Monteiro Neto (PTB),42.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Marco Maciel (DEM) tem,31.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Raul Jungmann (PPS),11.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Renê Patriota (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Hélio Cabral (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Simone Fontana (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Lairson Lucena (PRTB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-049,2010,PE,Datafolha,28-29/09,Danúbio Aguiar (PCB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Humberto Costa (PT),59.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Armando Monteiro Neto (PTB),43.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Marco Maciel (DEM) tem,33.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Raul Jungmann (PPS),10.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Renê Patriota (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Simone Fontana (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-050,2010,PE,Ibope,21-23/09,Hélio Cabral (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Humberto Costa (PT),47.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Marco Maciel (DEM) tem,34.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Armando Monteiro Neto (PTB),32.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Raul Jungmann (PPS),11.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Hélio Cabral (PSTU),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Renê Patriota (PV),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Danúbio Aguiar (PCB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Simone Fontana (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PE-051,2010,PE,Datafolha,13-14/09,Jerônimo Ribeiro (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Wellington Dias (PT),61.7,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,"Ciro Nogueira Filho (PP)29,7%, Mão Santa (PSC)",27.9,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Heráclito Fortes (DEM),25.3,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Antonio José Medeiros (PT),14.8,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Sargento R. Silva (PP),1.3,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Toim Dufrango (PSL),1.2,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Pastor Moisés Pinto (PMN),1.1,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Antonio Florentino (PV),0.8,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Gervásio Santos (PSTU),0.2,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Marineide Albuquerque (Psol),0.1,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-052,2010,PI,Jales,20-25/09,Zilton Duarte (Psol),0.1,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Wellington Dias (PT),59.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Mão Santa (PSC),30.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Ciro Nogueira Filho (PP),27.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Heráclito Fortes (DEM),20.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Antonio José Medeiros (PT),13.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Toim Dufrango (PSL),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Antonio Florentino (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-053,2010,PI,Ibope,21-23/09,Pastor Moisés Pinto (PMN),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Wellington Dias (PT),55.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Mão Santa (PSC),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Ciro Nogueira Filho (PP),23.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Heráclito Fortes (DEM),21.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Antonio José Medeiros (PT),11.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Antonio Florentino (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Pastor Moisés Pinto (PMN),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Sargento R. Silva (PP),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PI-054,2010,PI,Ibope,07-09/09,Toim Dufrango (PSL),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Lindbergh Farias (PT),40.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Marcelo Crivella (PRB),38.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Cesar Maia (DEM),24.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Jorge Picciani (PMDB),24.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Waguinho (PTdoB),13.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Marcelo Cerqueira (PPS),6.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Milton Temer (Psol),5.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Carlos Dias (PTdoB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Wladimir Mutt (PCB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Claiton (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-055,2010,RJ,Datafolha,28-29/09,Heitor (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Lindbergh Farias (PT),37.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Marcelo Crivella (PRB),34.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Cesar Maia (DEM),23.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Jorge Picciani (PMDB),23.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Waguinho (PT do B),7.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Marcelo Cerqueira (PPS),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Milton Temer (Psol),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-056,2010,RJ,Ibope,21-23/09,Carlos Dias (PTdoB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Marcelo Crivella (PRB),40.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Lindbergh Farias (PT),38.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Cesar Maia (DEM),27.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Jorge Picciani (PMDB),21.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Waguinho (PTdoB),7.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Marcelo Cerqueira (PPS),4.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Milton Temer (Psol),4.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Carlos Dias (PTdoB),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Wladimir Mutt (PCB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RJ-057,2010,RJ,Datafolha,13-14/09,Claiton (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Garibaldi Alves Filho (PMDB),60.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,José Agripino (DEM),58.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Vilma (PSB),37.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Hugo Manso (PT),6.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Sávio (PC do B),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Dr. Joanilson (PSDC),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Alexandre Guedes (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-058,2010,RN,Ibope,20-22/09,Dário (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-059,2010,RN,Start,11-13/09,Garibaldi Alves Filho (PMDB),51.3,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-059,2010,RN,Start,11-13/09,José Agripino (DEM),50.3,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-RN-059,2010,RN,Start,11-13/09,Vilma (PSB),37.4,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
